id,name,city,state,lon,lat
1611,River Falls Veterinary Hospital,RIVER FALLS,WI,-92.611031,44.852184
1612,River Pines Sanatorium,PARK RIDGE,WI,-89.582062,44.493298
1613,Riverhills Hospital,HASTINGS,MN,-92.801872,44.753029
1614,Riverside Community Memorial Hospital,KING,WI,-89.076508,44.344982
1615,Riverview Hospital,BIRON,WI,-89.830124,44.381638
1616,Rocky Knoll Sanatorium,ELKHART LAKE,WI,-87.978149,43.798882
1617,Rogers Memorial Hospital,CHENEQUA,WI,-88.435928,43.084179
1618,Sacred Heart Hospital,BRADLEY,WI,-89.724579,45.473579
1619,Sacred Heart Hospital,ALTOONA,WI,-91.510994,44.794682
1620,Sacred Heart Rehabilitation Hospital,GREENFIELD,WI,-87.948418,43.016125
1621,Saint Alphonsus Hospital,SAUKVILLE,WI,-87.876198,43.397503
1622,Saint Camillus Hospital,BROOKFIELD,WI,-88.038704,43.036121
1623,Saint Catherine Hospital,KENOSHA,WI,-87.822296,42.60474
1624,Saint Clare Hospital,BARABOO,WI,-89.7304,43.481377
1625,Saint Clare Hospital,MONROE,WI,-89.632904,42.607506
1626,Saint Croix Health Center,NEW RICHMOND,WI,-92.562698,45.131355
1627,Saint Francis Hospital,FRENCH ISLAND,MN,-91.241806,43.804134
1628,Saint Joseph Hospital,GLENDALE,WI,-87.975914,43.074451
1629,Saint Joseph Hospital,BEAVER DAM,WI,-88.827606,43.447773
1630,Saint Joseph Hospital,CHIPPEWA FALLS,WI,-91.403221,44.939133
1631,Saint Joseph Hospital,ARCADIA,WI,-91.49765,44.246902
1632,Saint Joseph Hospital (historical),UNION CENTER,WI,-90.345131,43.648582
1633,Saint Josephs Community Hospital,WEST BEND,WI,-88.190918,43.417221
1634,Saint Josephs Hospital,RICE LAKE,WI,-91.734886,45.503288
1635,Saint Josephs Hospital,HARTFORD,WI,-88.36232,43.318329
1636,Saint Josephs Hospital,BAKERVILLE,WI,-90.178741,44.676903
1637,Saint Josephs Nursing Home,UNION CENTER,WI,-90.345131,43.648304
1638,Saint Lukes Hospital,ELMWOOD PARK,WI,-87.784248,42.716129
1639,Saint Marys Hill Hospital,GREENFIELD,WI,-87.954254,43.015846
1640,Saint Marys Hospital,WATERTOWN,WI,-88.710663,43.190559
1641,Saint Marys Hospital,MAPLE BLUFF,WI,-89.404289,43.058056
1642,Saint Marys Hospital,RHINELANDER,WI,-89.412628,45.627457
1643,Saint Marys Hospital,SPARTA,WI,-90.814026,43.944687
1644,Saint Marys Hospital,ELMWOOD PARK,WI,-87.826469,42.731411
1645,Saint Marys Hospital,SHOREWOOD,WI,-87.878693,43.06168
1646,Saint Marys Hospital,ALLOUEZ,WI,-88.007324,44.505821
1647,Saint Marys Hospital,GREEN BAY,WI,-88.067047,44.533321
1648,Saint Marys-Ringling Hospital (historical),BARABOO,WI,-89.742065,43.477203
1649,Saint Michael Hospital,BROWN DEER,WI,-87.942581,43.113342
1650,Saint Michaels Hospital,JORDAN,WI,-89.567062,44.52636
1651,Saint Nicholas Hospital,KOHLER,WI,-87.748978,43.763607
1652,Saint Nickolas Hospital,KOHLER,WI,-87.71508,43.760277
1653,Sauk Prairie Memorial Hospital,PRAIRIE DU SAC,WI,-89.72068,43.282768
1654,Sheboygan Memorial Medical Center,KOHLER,WI,-87.710365,43.771667
1655,Shorewood Hospital,GLENDALE,WI,-87.880646,43.08279
1656,Southview Hospital,GREENFIELD,WI,-87.943146,43.013344
1657,Sparta-Gundersen Clinic,SPARTA,WI,-90.814857,43.943295
1658,Spooner Community Memorial Hospital,SPOONER,WI,-91.897118,45.825508
1659,Stoughton Hospital,STOUGHTON,WI,-89.210396,42.920559
1660,Sunny Rest Sanatorium,ELMWOOD PARK,WI,-87.844795,42.694191
1661,Sunny View Sanatorium,ALLENVILLE,WI,-88.534004,44.088043
1662,Superior Memorial Hospital,SUPERIOR,MN,-92.102409,46.69772
1663,Theda Clark Memorial Hospital,MENASHA,WI,-88.454277,44.187206
1664,Trinity Hospital,ASHLAND,WI,-90.887131,46.585224
1665,Trinity Hospital,CUDAHY,WI,-87.851753,42.936684
1666,Two Rivers Community Hospital,POINT BEACH STATE PARK,WI,-87.556755,44.157497
1667,Valley View Medical Center,PLYMOUTH,WI,-87.968979,43.743607
1668,Vernon County Asylum (historical),VIROQUA,WI,-90.884018,43.575802
1669,Victory Memorial Hospital,EIDSVOLD,WI,-90.933746,44.963024
1670,Walsman Center,MAPLE BLUFF,WI,-89.434296,43.078056
1671,Walworth County Hospital,COMO,WI,-88.493156,42.661686
1672,Watertown Memorial Hospital,WATERTOWN,WI,-88.69677,43.200279
1673,Waupaca Community Hospital (historical),KING,WI,-89.085678,44.3522
1674,Wausau Memorial Hospital,RIB MOUNTAIN,WI,-89.621231,44.943581
1675,West Allis Memorial Hospital,ELM GROVE,WI,-88.023697,43.001125
1676,Wilson-Cunningham Hospital (historical),PLATTEVILLE,WI,-90.48069,42.734161
1677,Winnebago State Hospital,OSHKOSH,WI,-88.515396,44.074986
1678,Wood County Hospital,BAKERVILLE,WI,-90.142349,44.645523
1679,American Hospital for Rehabilitation,BARBOURSVILLE,OH,-82.341263,38.417305
1680,Barboursville State Hospital,BARBOURSVILLE,OH,-82.294868,38.412025
1681,Beckley Appalachian Regional Hospital,BEAVER,WV,-81.168152,37.798443
1682,Beckley Hospital,BEAVER,WV,-81.201218,37.766785
1683,Bluefield Regional Medical Center,CLEAR FORK,WV,-81.233986,37.254559
1684,Boone Memorial Hospital,DANVILLE,WV,-81.824287,38.057041
1685,Broaddus Hospital,PHILIPPI,WV,-80.04924,39.1576
1686,C & O Hospital,HUNTINGTON,OH,-82.424881,38.420914
1687,Cabell-Huntington Hospital,HUNTINGTON,OH,-82.427376,38.409805
1688,Calhoun General Hospital,GRANTSVILLE,WV,-81.092331,38.922867
1689,Charleston Area Medical Center,CHARLESTON,WV,-81.625404,38.34816
1690,Charleston Area Medical Center-General Division,CHARLESTON,WV,-81.627625,38.34927
1691,Chestnut Ridge Hospital,BROOKHAVEN,PA,-79.956177,39.6548
1692,City Hospital,BERKELEY,WV,-77.980278,39.476768
1693,City Hospital,JACKSON MILL,WV,-80.462593,39.042595
1694,Darst Hospital,TERRA ALTA,MD,-79.518661,39.439537
1695,Davis Memorial Hospital,ELKINS,WV,-79.855072,38.928165
1696,Denmar State Hospital,HILLSBORO,WV,-80.220901,38.086227
1697,Eye and Ear Clinic of Charleston,CHARLESTON,WV,-81.627625,38.345657
1698,Fairmont Clinic,BARRACKVILLE,WV,-80.164238,39.480644
1699,Fairmont General Hospital,BARRACKVILLE,WV,-80.165359,39.482582
1700,Follansbee General Hospital (historical),FOLLANSBEE,WV,-80.595901,40.333958
1701,Gore Hospital,TERRA ALTA,MD,-79.519493,39.437595
1702,Grace Hospital (historical),DAVY,WV,-81.583443,37.431225
1703,Grafton City Hospital,GRAFTON,WV,-80.02536,39.3437
1704,Grant Memorial Hospital,CABINS,WV,-79.136978,39.000942
1705,Guthrie Hospital,HUNTINGTON,OH,-82.448769,38.416756
1706,Guyan Valley Hospital,CHIEF LOGAN STATE,WV,-81.993179,37.848991
1707,Hampshire Memorial Hospital,ROMNEY,WV,-78.757797,39.350929
1708,Herbert J Thomas Memorial Hospital,DUNBAR,WV,-81.725677,38.354267
1709,Highland Hospital,CHARLESTON,WV,-81.569008,38.314819
1710,Hopemont Sanitarium,TERRA ALTA,MD,-79.518661,39.438156
1711,Humana Hospital-Greenbrier Valley,RONCEVERTE,WV,-80.469231,37.773731
1712,Humana Hospital-Saint Lukes,CLEAR FORK,WV,-81.230927,37.244289
1713,Huntington State Hospital,HUNTINGTON,OH,-82.413208,38.413692
1714,Jefferson Memorial Hospital,BLOOMERY,WV,-77.858604,39.295662
1715,Kanawha Valley Memorial Hospital (historical),CHARLESTON,WV,-81.634018,38.347878
1716,Kings Daughters General Hospital (historical),BEAVER,WV,-81.188431,37.772053
1717,Kings Daughters Hospital,BERKELEY,WV,-77.963326,39.455658
1718,Lakin State Hospital,MIDDLEPORT,OH,-82.084305,38.953411
1719,Leonard Memorial Hospital,BUCKHANNON,WV,-80.233688,38.992878
1720,Lewisburg Maternity Hospital (historical),RONCEVERTE,WV,-80.445625,37.803181
1721,Logan General Hospital,CHIEF LOGAN STATE,WV,-81.993736,37.845932
1722,Louis A Johnson Veterans Administration Medical Center,ANMOORE,WV,-80.361748,39.27037
1723,Marion Health Care Hospital,BARRACKVILLE,WV,-80.135361,39.481194
1724,Marmet Hospital,BELLE,WV,-81.567902,38.243427
1725,Mary Babb Randolph Cancer Center,BROOKHAVEN,PA,-79.957848,39.654251
1726,Memorial General Hospital,ELKINS,WV,-79.850075,38.926498
1727,Memorial General Hospital,ELKINS,WV,-79.858406,38.931496
1728,Memorial Hospital (historical),KEGLEY,WV,-81.101204,37.365948
1729,Miletree Health Care Center,SPENCER,WV,-81.366508,38.807869
1730,Monongalia General Hospital,GRANVILLE,PA,-79.962845,39.652302
1731,Morgan County War Memorial Hospital,BERKELEY SPGS,PA,-78.217796,39.62537
1732,Mountain State Memorial Hospital (historical),CHARLESTON,WV,-81.629845,38.34399
1733,Northern Panhandle Behavioral Health Center,PADEN CITY,WV,-80.856491,39.642017
1734,Ohio Valley General Hospital,BENWOOD,OH,-80.720634,40.059792
1735,Parkersburg General Hospital (historical),BLENNERHASSETT,OH,-81.56041,39.264515
1736,Peterson Hospital,BETHLEHEM,OH,-80.69313,40.080074
1737,Plateau Medical Center,OAK HILL,WV,-81.149826,37.97205
1738,Pleasant Valley Hospital,HENDERSON,OH,-82.123192,38.868969
1739,Pocahontas Memorial Hospital,MARLINTON,WV,-80.094505,38.224007
1740,Preston Memorial Hospital,ALBRIGHT,WV,-79.687836,39.465088
1741,Princeton Community Hospital,ATHENS,WV,-81.059532,37.363728
1742,Putnam General Hospital,HURRICANE,WV,-81.952354,38.451763
1743,Raleigh County Health Center,BEAVER,WV,-81.202042,37.787895
1744,Raleigh General Hospital,BEAVER,WV,-81.203156,37.789284
1745,Reynolds Memorial Hospital,BENWOOD,WV,-80.752586,39.946461
1746,Richwood Area Medical Center,RICHWOOD,WV,-80.545639,38.220116
1747,Roane County Health Clinic,SPENCER,WV,-81.346779,38.799259
1748,Roane General Hospital,SPENCER,WV,-81.369011,38.812027
1749,Saint Francis Hospital,CHARLESTON,WV,-81.633179,38.353706
1750,Saint Josephs Hospital,BUCKHANNON,WV,-80.236481,38.991489
1751,Saint Josephs Hospital,BLENNERHASSETT,OH,-81.550957,39.277855
1752,Saint Marys Hospital,ANMOORE,WV,-80.344246,39.27953
1753,Saint Marys Hospital,HUNTINGTON,OH,-82.400436,38.432583
1754,Saint Marys Hospital (historical),CLEAR FORK,WV,-81.220924,37.261787
1755,Sistersville General Hospital (historical),FRIENDLY,OH,-81.003723,39.558968
1756,Southern Hills Hospital,CHARLESTON,WV,-81.713455,38.362034
1757,Spencer State Hospital,SPENCER,WV,-81.351227,38.797306
1758,Staats Hospital,CHARLESTON,WV,-81.641235,38.360374
1759,Stevens Clinic Hospital,KIMBALL,WV,-81.568726,37.431786
1760,Stonewall Jackson Memorial Hospital,JACKSON MILL,WV,-80.492317,39.047874
1761,Summers County Hospital,BUCK,WV,-80.860916,37.650398
1762,Tucker County Hospital,HAMBLETON,WV,-79.683113,39.098995
1763,United Hospital Center,ANMOORE,WV,-80.370636,39.271759
1764,United States Veterans Hospital,KEARNEYSVILLE,WV,-77.910828,39.41621
1765,Vincent Pallotti Hospital,BROOKHAVEN,PA,-79.951454,39.631752
1766,Webster County Memorial Hospital,WEBSTER SPRINGS,WV,-80.410629,38.482327
1767,Weirton Medical Center,FOLLANSBEE,PA,-80.549797,40.396458
1768,Weirton Osteopathic Hospital,WEIRTON,PA,-80.577011,40.418678
1769,Welch Emergency Hospital,DAVY,WV,-81.588722,37.439003
1770,West Virginia University Medical Center,BROOKHAVEN,PA,-79.958115,39.6548
1771,Weston General Hospital,JACKSON MILL,WV,-80.465919,39.039265
1772,Wetzel County Hospital,NEW MARTINSVILLE,WV,-80.856216,39.653965
1773,Wheeling Clinic,BENWOOD,OH,-80.719238,40.063961
1774,Wheeling Hospital,BENWOOD,OH,-80.684799,40.058964
1775,Williamson Memorial Hospital,CHATTAROY,WV,-82.272644,37.678715
1776,Women and Childrens Hospital,HURRICANE,WV,-81.935966,38.452591
1777,Women and Childrens Hospital,CHARLESTON,WV,-81.634018,38.359264
1778,Amie Holt Care Center,BUFFALO,WY,-106.698936,44.348305
1779,Big Horn Rest Home,BIG HORN,WY,-106.992294,44.6833
1780,Bonnie Bluejacket Nursing Home,GREYBULL,WY,-108.056213,44.489128
1781,Campbell County Memorial Hospital,DOWNTOWN GILLETTE,WY,-105.502228,44.291092
1782,Canyon Hills Manor Hospital,THERMOPOLIS,WY,-108.212044,43.646069
1783,Saint Vincent Infirmary,CAMMACK VILLAGE,AR,-92.338211,34.750923
1784,Castle Rock Convalescent Center,GREEN RIVER,WY,-109.466248,41.528576
1785,Community Care of America at Worland,WORLAND,WY,-107.955368,44.016899
1786,Community Hospital,TORRINGTON,WY,-104.18161,42.064964
1787,Country Villa Hospital,TORRINGTON,WY,-104.18161,42.064964
1788,Crook County Memorial Hospital,SUNDANCE,WY,-104.375786,44.406376
1789,Evergreen Court Hospital,TORRINGTON,WY,-104.18161,42.064964
1790,Goshen Care Center,TORRINGTON,WY,-104.18161,42.064964
1791,Homestead Living Hospital,RIVERTON,WY,-108.380096,43.02496
1792,Hot Springs County Memorial Hospital,THERMOPOLIS,WY,-108.212044,43.646069
1793,IHC-Evanston Regional Hospital,ALMY,UT,-110.963242,41.268276
1794,Johnson County Memorial Hospital,BUFFALO,WY,-106.698936,44.348305
1795,Lander Valley Medical Center,LANDER,WY,-108.730675,42.833019
1796,Lander Valley Medical Center,LANDER,WY,-108.730675,42.833019
1797,McComb Retirement Center,DOUGLAS,WY,-105.38221,42.759686
1798,McKey Boarding Home,WYARNO,WY,-106.773949,44.813305
1799,Memorial Hospital of Carbon County,RAWLINS,WY,-107.23867,41.791069
1800,Memorial Hospital of Converse County,DOUGLAS,WY,-105.38221,42.759686
1801,Memorial Hospital of Sweetwater County,ROCK SPRINGS,WY,-109.202896,41.587467
1802,Michael Manor Health Care Center,DOUGLAS,WY,-105.38221,42.759686
1803,Morning Star Manor Hospital,FORT WASHAKIE,WY,-108.882347,43.006348
1804,New Horizons Care Center,LOVELL,WY,-108.389565,44.837456
1805,Niobrara County Memorial Hospital,LUSK,WY,-104.452179,42.762466
1806,Niobrara County Nursing Home,LUSK,WY,-104.452179,42.762466
1807,North Big Horn Hospital,LOVELL,WY,-108.389565,44.837456
1808,Pioneer Counseling Resource Services Hospital,ALMY,UT,-110.963242,41.268276
1809,Pioneer Manor Nursing and Convalescent Home,DOWNTOWN GILLETTE,WY,-105.502228,44.291092
1810,Pioneer Residential Treatment Center,ROCK SPRINGS,WY,-109.202896,41.587467
1811,Platte County Memorial Hospital,WHEATLAND,WY,-104.952744,42.054409
1812,Pleasantview Senior Care Hospital,RANCHESTER,MT,-107.163414,44.908859
1813,Powell Hospital,POWELL,WY,-108.757355,44.753841
1814,Retirement Center of Sublette County,PINEDALE,WY,-109.860992,42.866611
1815,Retirement Center of Sublette County,PINEDALE,WY,-109.860992,42.866611
1816,Rocky Mountain Care Hospital of Evanston,ALMY,UT,-110.963242,41.268276
1817,Saint Johns Hospital,JACKSON,WY,-110.762436,43.479927
1818,Saint Johns Nursing Home,JACKSON,WY,-110.762436,43.479927
1819,Showboat Retirement Center,LANDER,WY,-108.730675,42.833019
1820,South Big Horn County Hospital,BASIN,WY,-108.051216,44.433567
1821,Star Valley Latter Day Saints Hospital,AFTON,WY,-110.928535,42.725758
1822,United Medical Center East,CHEYENNE,WY,-104.784134,41.142761
1823,United Medical Center West,CHEYENNE,WY,-104.815529,41.140812
1824,Veterans Home of Wyoming,BUFFALO,WY,-106.698936,44.348305
1825,Washakie Memorial Hospital,WORLAND,WY,-107.948708,44.01302
1826,West Park Long Term Care Center,CODY,WY,-109.056526,44.526344
1827,Weston County Manor Hospital,DOWNTOWN NEWCASTLE,WY,-104.204933,43.854698
1828,Weston County Memorial Hospital,DOWNTOWN NEWCASTLE,WY,-104.204933,43.854698
1829,Westward Heights Nursing Home,LANDER,WY,-108.730675,42.833019
1830,Whispering Pines Care Home,PINE BLUFFS,WY,-104.069115,41.181919
1831,Wyoming Retirement Center,BASIN,WY,-108.038986,44.379959
1832,Wyoming State Hospital,ALMY,UT,-110.963242,41.268276
1833,45th Street Mental Health Center,PALM BEACH,FL,-80.050041,26.721731
1834,A G Holley State Hospital,LAKE WORTH,FL,-80.04921,26.660624
1835,A M I Kendall Regional Medical Center,CORAL GABLES,FL,-80.266991,25.734266
1836,Alachua General Hospital,GAINESVILLE,FL,-82.333992,29.648579
1837,All Childrens Hospital,PINELLAS POINT,FL,-82.642044,27.761972
1838,Anclote Manor Hospital,TARPON SPRINGS,FL,-82.789543,28.166956
1839,Anne Bates Leach Eye Hospital,CORAL GABLES,FL,-80.242828,25.791208
1840,Anneewakee Hospital,CARRABELLE,FL,-84.662956,29.85132
1841,Baptist Hospital of Miami,CORAL WAY VILLAGE,FL,-80.339493,25.686213
1842,Baptist Medical Center,ARLINGTON,FL,-81.662315,30.315517
1843,Bartow Memorial Hospital,BARTOW MUNICIPAL AIRPORT,FL,-81.830635,27.897526
1844,Bay Memorial Hospital,BAY HARBOR,FL,-85.648544,30.159369
1845,Bay Pines Veterans Hospital,SOUTH PASADENA,FL,-82.778435,27.810303
1846,Bayfront Medical Center,PINELLAS POINT,FL,-82.634537,27.751139
1847,Bethesda Memorial Hospital,DELRAY BEACH,FL,-80.060318,26.453962
1848,Boca Raton Community Hospital,BOCA RATON,FL,-80.084206,26.393967
1849,Bon Secours Hospital,LIBERTY CITY,FL,-80.176994,25.889538
1850,Bradford Hospital,STARKE,FL,-82.10038,29.954407
1851,Brevard Mental Health Center and Hospital,EAU GALLIE,FL,-80.633392,28.090572
1852,Brookwood Community Hospital,EATONVILLE,FL,-81.418961,28.549725
1853,Broward General Hospital,DANIA BEACH,FL,-80.140602,26.101753
1854,Broward General Medical Center,DANIA BEACH,FL,-80.140884,26.102032
1855,Calhoun County Hospital,BLOUNTSTOWN,FL,-85.050468,30.44492
1856,Camelot Care Center,BOYD HILL NATURE PRESERVE,FL,-82.629539,27.787806
1857,Cape Canaveral Hospital,COCOA BEACH,FL,-80.623108,28.360283
1858,Cape Coral Hospital,WHISKEY CREEK,FL,-81.951477,26.562298
1859,Carrolwood Community Hospital,WEST PARK,FL,-82.503151,28.056684
1860,Cedars Medical Center,LIBERTY CITY,FL,-80.20977,25.786488
1861,Cedars of Lebanon Hospital,LIBERTY CITY,FL,-80.215324,25.786488
1862,Central Florida Regional Hospital,CENTRAL FLORIDA ZO,FL,-81.255898,28.810827
1863,Centro Asturiano Hospital,PETER O KNIGHT AIRPORT,FL,-82.445648,27.971132
1864,Centro Espanol Memorial Hospital,PETER O KNIGHT AIRPORT,FL,-82.428154,27.97891
1865,Century Memorial Hospital,WAHL,AL,-87.257477,30.970461
1866,Charter Glade Hospital,PAGE FIELD AIRPORT,FL,-81.840919,26.641462
1867,Charter Springs Hospital,OCALA,FL,-82.170372,29.154978
1868,Citrus Memorial Hospital,INVERNESS HIGHLANDS,FL,-82.329262,28.840816
1869,Clay Memorial Hospital,GREEN COVE SPRINGS,FL,-81.67231,29.982187
1870,Clearwater Community Hospital,BELLEAIR BEACH,FL,-82.773712,27.956409
1871,Community Hospital of Bunnell,BUNNELL,FL,-81.246178,29.475809
1872,Coral Gables Hospital,CORAL GABLES,FL,-80.254768,25.742878
1873,Coral Reef Hospital,CUTLER RIDGE,FL,-80.343109,25.627884
1874,Coral Ridge Psychiatric Hospital,FORT LAUDERDALE,FL,-80.116707,26.156473
1875,Crestview Community Hospital,AUBURN,FL,-86.570786,30.76269
1876,Daytona Beach General Hospital,DAYTONA BEACH,FL,-81.043388,29.24748
1877,DeSoto Memorial,NOCATEE,FL,-81.864525,27.224493
1878,Delray Community Hospital,BOYNTON BEACH,FL,-80.069763,26.483406
1879,Doctors General Hospital,LAUDERDALE LAKES,FL,-80.237549,26.138975
1880,Doctors Hospital,CORAL GABLES,FL,-80.273659,25.724546
1881,Doctors Hospital,SAINT ARMANDS KEY,FL,-82.514542,27.321991
1882,Doctors Hospital of Hollywood,DANIA BEACH,FL,-80.14283,26.008423
1883,Doctors Hospital of Sarasota,SAINT ARMANDS KEY,FL,-82.514816,27.322546
1884,Doctors Memorial Hospital,BUCELL JUNCTION,FL,-83.573761,30.115768
1885,Douglas Gardens Hospital,LIBERTY CITY,FL,-80.182274,25.823986
1886,Duval Medical Center,ARLINGTON,FL,-81.662598,30.349127
1887,East Pasco Medical Center,ZEPHYRHILLS MUNICIPAL AIRPORT,FL,-82.189812,28.24362
1888,Ed Fraser Memorial Hospital,GLEN SAINT MARY,GA,-82.118996,30.285515
1889,Edward H White Memorial Hospital,BOYD HILL NATURE PRESERVE,FL,-82.662048,27.785027
1890,Edwards Hospital,KILLEARN ESTATES,FL,-84.244347,30.460199
1891,Englewood Community Hospital,MANASOTA KEY,FL,-82.347595,26.949228
1892,Everglades Memorial Hospital,CANAL POINT,FL,-80.660332,26.822004
1893,Fawcett Memorial Hospital,PUNTA GORDA,FL,-82.099251,26.987282
1894,Fish Memorial Hospital,EDGEWATER,FL,-80.922279,29.010542
1895,Fish Memorial Hospital at DeLand,DAYTONA PARK ESTAT,FL,-81.300064,29.029152
1896,Fishermens Hospital,KEY COLONY BEACH,,-81.094238,24.710419
1897,Flagler Hospital,ANASTASIA,FL,-81.307014,29.882469
1898,Florida Alcoholism Treatment Center,AVON PARK EXECUTIVE AIRPORT,FL,-81.51535,27.589199
1899,Florida Elks Harry-Anna Hospital,LAKE YALE,FL,-81.66507,28.935543
1900,Florida Hospital,CLARCONA,FL,-81.483963,28.5725
1901,Florida Keys Memorial Hospital,KEY WEST,,-81.784538,24.551537
1902,Florida Medical Center Hospital,LAUDERDALE LAKES,FL,-80.228935,26.162584
1903,Fort Lauderdale Hospital,DANIA BEACH,FL,-80.113655,26.119253
1904,Fort Myers Community Hospital,PAGE PARK,FL,-81.853973,26.643129
1905,Fort Walton Beach Hospital Extended Care,FORT WALTON BEACH,FL,-86.601898,30.414644
1906,G Pierce Wood Memorial Hospital,MUSE,FL,-81.800636,27.137274
1907,Gadsden Memorial Hospital,DOUGLAS CITY,FL,-84.567131,30.586861
1908,Glades General Hospital,BELLE GLADE,FL,-80.669502,26.669233
1909,Good Samaritan Hospital,PALM BEACH,FL,-80.051987,26.725342
1910,Grant Center Hospital,COUNTRY WALK,FL,-80.444221,25.575386
1911,Grant Center Hospital of Miami,CORAL GABLES,FL,-80.239494,25.7526
1912,Gulf Breeze Hospital,GULF BREEZE,FL,-87.158028,30.358534
1913,Gulf Pines Hospital,OAK GROVE,FL,-85.298805,29.796043
1914,H H Raulerson Junior Memorial Hospital,BASSWOOD ESTATES,FL,-80.832008,27.247547
1915,HCA Highland Park Hospital,LIBERTY CITY,FL,-80.208656,25.791487
1916,HSA Gulf Coast Hospital,FORT WALTON BEACH,FL,-86.621063,30.405478
1917,Halifax Hospital,BLAKE,FL,-81.053665,29.200815
1918,Harbor View,CAROL CITY,FL,-80.22477,25.910093
1919,Harborside Hospital,BOYD HILL NATURE PRESERVE,FL,-82.652321,27.790028
